sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
6823;SDS011;3450;49.442;11.072;2019-01-01T00:00:13;310.50;;;171.77;;
3657;SDS011;1845;43.846;25.957;2019-01-01T00:00:13;338.60;;;186.80;;
15858;SDS011;8029;52.203;7.307;2019-01-01T00:00:13;35.73;;;20.50;;
19161;SDS011;9713;48.141;11.530;2019-01-01T00:00:13;368.63;;;195.77;;
2930;SDS011;1475;51.454;7.150;2019-01-01T00:00:13;376.82;;;248.62;;
1396;SDS011;693;52.478;10.100;2019-01-01T00:00:13;39.50;;;30.37;;
9904;SDS011;4991;43.566;27.820;2019-01-01T00:00:13;395.67;;;215.20;;
17975;SDS011;9113;46.099;6.516;2019-01-01T00:00:13;40.80;;;21.90;;
18608;SDS011;9434;52.195;8.585;2019-01-01T00:00:13;44.13;;;18.13;;
19643;SDS011;9970;-36.853;174.870;2019-01-01T00:00:13;4.60;;;2.93;;
9430;SDS011;4754;48.807;9.209;2019-01-01T00:00:13;472.93;;;352.43;;
2255;SDS011;1135;44.508;11.128;2019-01-01T00:00:13;48.42;;;35.03;;
17606;SDS011;8922;52.241;20.981;2019-01-01T00:00:13;48.97;;;30.20;;
15778;SDS011;7990;48.004;7.862;2019-01-01T00:00:13;503.67;;;313.60;;
6821;SDS011;3449;48.727;8.968;2019-01-01T00:00:13;53.07;;;32.40;;
5349;SDS011;2697;42.144;24.793;2019-01-01T00:00:13;56.53;;;23.07;;
7160;SDS011;3622;53.576;9.978;2019-01-01T00:00:13;57.40;;;32.97;;
6271;SDS011;3169;48.816;9.771;2019-01-01T00:00:13;581.40;;;59.17;;
467;SDS011;220;48.741;9.317;2019-01-01T00:00:13;589.97;;;301.48;;
12354;SDS011;6242;51.408;6.652;2019-01-01T00:00:13;59.30;;;38.07;;
1605;SDS011;796;48.767;9.194;2019-01-01T00:00:13;756.80;;;579.05;;
6868;SDS011;3473;42.605;23.497;2019-01-01T00:00:13;79.82;;;30.27;;
7400;SDS011;3741;52.643;4.807;2019-01-01T00:00:13;84.30;;;42.50;;
18722;SDS011;9490;52.290;21.055;2019-01-01T00:00:13;85.23;;;31.00;;
14118;SDS011;7138;49.246;9.100;2019-01-01T00:00:13;86.67;;;31.33;;
5871;SDS011;2962;51.311;7.377;2019-01-01T00:00:13;92.33;;;40.60;;
14506;SDS011;7339;50.839;4.366;2019-01-01T00:00:13;9.23;;;7.07;;
2882;SDS011;1449;48.081;11.603;2019-01-01T00:00:13;98.17;;;82.17;;
17091;SDS011;8661;45.701;4.879;2019-01-01T00:00:13;9.93;;;6.27;;
529;SDS011;251;48.704;9.210;2019-01-01T00:00:14;10.70;;;9.23;;
14237;SDS011;7203;48.177;11.601;2019-01-01T00:00:14;112.93;;;100.67;;
9104;SDS011;4588;53.547;9.981;2019-01-01T00:00:14;115.57;;;58.02;;
4595;SDS011;2310;49.978;8.742;2019-01-01T00:00:14;154.00;;;135.23;;
3724;SDS011;1878;48.150;11.622;2019-01-01T00:00:14;154.73;;;60.80;;
434;SDS011;204;48.942;9.256;2019-01-01T00:00:14;158.47;;;123.28;;
10389;SDS011;5241;47.830;12.972;2019-01-01T00:00:14;166.47;;;73.23;;
6163;SDS011;3114;48.362;10.994;2019-01-01T00:00:14;171.77;;;102.27;;
4812;SDS011;2420;51.202;8.699;2019-01-01T00:00:14;18.00;;;12.10;;
6787;SDS011;3431;47.966;10.267;2019-01-01T00:00:14;21.97;;;17.40;;
3759;SDS011;1895;42.686;23.251;2019-01-01T00:00:14;238.50;;;113.10;;
9060;SDS011;4565;49.430;11.095;2019-01-01T00:00:14;245.23;;;110.80;;
9154;SDS011;4612;48.730;8.987;2019-01-01T00:00:14;248.63;;;132.73;;
2237;SDS011;1125;47.502;9.745;2019-01-01T00:00:14;263.77;;;220.30;;
6576;SDS011;3322;48.807;9.279;2019-01-01T00:00:14;266.23;;;63.07;;
7169;SDS011;3626;42.656;23.312;2019-01-01T00:00:14;267.40;;;116.55;;
15126;SDS011;7664;52.009;4.748;2019-01-01T00:00:14;279.73;;;213.65;;
11111;SDS011;5609;49.467;8.469;2019-01-01T00:00:14;305.77;;;268.67;;
2099;SDS011;1055;48.853;9.301;2019-01-01T00:00:14;330.80;;;218.73;;
7080;SDS011;3582;51.506;11.949;2019-01-01T00:00:14;33.50;;;26.60;;
12966;SDS011;6548;49.996;8.238;2019-01-01T00:00:14;33.80;;;22.87;;
12381;SDS011;6255;63.393;13.100;2019-01-01T00:00:14;3.40;;;1.63;;
17259;SDS011;8746;49.231;9.219;2019-01-01T00:00:14;3.40;;;3.07;;
980;SDS011;479;53.515;9.993;2019-01-01T00:00:14;35.85;;;29.23;;
14278;SDS011;7223;59.375;18.011;2019-01-01T00:00:14;36.00;;;21.37;;
17947;SDS011;9099;47.958;11.367;2019-01-01T00:00:14;37.97;;;24.60;;
4434;SDS011;2230;50.042;8.246;2019-01-01T00:00:14;403.73;;;210.10;;
1370;SDS011;679;49.942;11.570;2019-01-01T00:00:14;404.77;;;238.45;;
14860;SDS011;7522;48.128;11.598;2019-01-01T00:00:14;410.80;;;319.83;;
18917;SDS011;9591;52.741;13.650;2019-01-01T00:00:14;41.53;;;16.07;;
3405;SDS011;10008;48.682;9.015;2019-01-01T00:00:14;4.23;;;4.03;;
9388;SDS011;4734;52.778;6.798;2019-01-01T00:00:14;42.67;;;35.87;;
15712;SDS011;7957;51.609;6.916;2019-01-01T00:00:14;52.20;;;46.80;;
13985;SDS011;7067;51.831;8.295;2019-01-01T00:00:14;53.50;;;43.05;;
19101;SDS011;9683;49.027;12.064;2019-01-01T00:00:14;55.30;;;29.12;;
658;SDS011;28;48.777;9.235;2019-01-01T00:00:14;565.98;;;431.82;;
6483;SDS011;3275;52.376;9.694;2019-01-01T00:00:14;58.60;;;34.40;;
16954;SDS011;8594;52.053;8.354;2019-01-01T00:00:14;58.73;;;31.00;;
11348;SDS011;5729;43.571;27.826;2019-01-01T00:00:14;616.03;;;167.87;;
19343;SDS011;9808;52.402;16.678;2019-01-01T00:00:14;79.47;;;37.00;;
533;SDS011;253;48.006;7.828;2019-01-01T00:00:14;814.70;;;497.43;;
18054;SDS011;9152;46.257;6.113;2019-01-01T00:00:14;8.53;;;5.77;;
9964;SDS011;5023;53.553;9.963;2019-01-01T00:00:14;86.17;;;74.07;;
11443;SDS011;5778;47.857;12.153;2019-01-01T00:00:14;87.73;;;53.93;;
14121;SDS011;7139;48.115;11.441;2019-01-01T00:00:14;94.53;;;70.33;;
12719;SDS011;6424;48.520;11.228;2019-01-01T00:00:14;96.20;;;56.33;;
13293;SDS011;9601;50.782;0.261;2019-01-01T00:00:15;10.73;;;8.10;;
8048;SDS011;4067;42.659;23.461;2019-01-01T00:00:15;112.45;;;66.97;;
14158;SDS011;7159;51.442;6.898;2019-01-01T00:00:15;118.73;;;72.67;;
5499;SDS011;2772;42.699;23.305;2019-01-01T00:00:15;122.43;;;50.73;;
6033;SDS011;3045;43.226;27.858;2019-01-01T00:00:15;124.17;;;62.00;;
3006;SDS011;1513;47.650;10.719;2019-01-01T00:00:15;1368.33;;;344.20;;
9555;SDS011;4816;50.883;4.724;2019-01-01T00:00:15;14.07;;;11.73;;
2710;SDS011;1365;47.500;19.063;2019-01-01T00:00:15;142.20;;;40.16;;
9811;SDS011;4945;50.877;4.739;2019-01-01T00:00:15;15.10;;;13.60;;
1671;SDS011;834;48.140;8.196;2019-01-01T00:00:15;15.37;;;12.00;;
4835;SDS011;2432;51.226;6.903;2019-01-01T00:00:15;159.43;;;95.30;;
4166;SDS011;2097;51.103;7.150;2019-01-01T00:00:15;184.00;;;80.60;;
13637;SDS011;6892;50.915;4.356;2019-01-01T00:00:15;19.20;;;13.53;;
6223;SDS011;3145;42.726;23.341;2019-01-01T00:00:15;204.20;;;105.43;;
16782;SDS011;8508;50.942;3.124;2019-01-01T00:00:15;20.57;;;18.67;;
703;SDS011;335;48.694;9.119;2019-01-01T00:00:15;211.30;;;137.00;;
13756;SDS011;6949;42.664;21.153;2019-01-01T00:00:15;22.07;;;14.73;;
14296;SDS011;7232;59.337;18.062;2019-01-01T00:00:15;27.07;;;19.23;;
17536;SDS011;8886;59.288;17.964;2019-01-01T00:00:15;29.53;;;12.30;;
17773;SDS011;9011;33.237;-97.118;2019-01-01T00:00:15;3.33;;;2.23;;
7373;SDS011;3727;52.088;5.032;2019-01-01T00:00:15;343.77;;;259.93;;
11891;SDS011;6005;49.204;8.141;2019-01-01T00:00:15;35.10;;;31.43;;
10501;SDS011;5298;49.235;7.010;2019-01-01T00:00:15;369.53;;;194.00;;
8236;SDS011;4159;48.901;9.188;2019-01-01T00:00:15;382.50;;;228.20;;
10815;SDS011;5460;53.368;6.773;2019-01-01T00:00:15;38.40;;;27.67;;
3257;SDS011;1641;51.307;12.383;2019-01-01T00:00:15;45.35;;;30.60;;
769;SDS011;368;48.697;9.116;2019-01-01T00:00:15;49.43;;;40.80;;
1481;SDS011;733;49.008;8.419;2019-01-01T00:00:15;53.37;;;32.28;;
7929;SDS011;4010;42.697;23.125;2019-01-01T00:00:15;53.60;;;32.25;;
2139;SDS011;1076;50.087;8.279;2019-01-01T00:00:15;544.13;;;422.73;;
1703;SDS011;849;48.780;9.216;2019-01-01T00:00:15;598.07;;;442.17;;
13151;SDS011;6641;50.748;4.238;2019-01-01T00:00:15;6.73;;;4.90;;
11451;SDS011;5782;47.872;11.478;2019-01-01T00:00:15;695.30;;;536.73;;
5422;SDS011;2734;47.938;16.225;2019-01-01T00:00:15;8.00;;;4.03;;
1406;SDS011;698;51.449;6.614;2019-01-01T00:00:15;8.95;;;5.35;;
620;SDS011;296;48.770;9.146;2019-01-01T00:00:16;0.00;;;0.00;;
5987;SDS011;3021;51.000;6.980;2019-01-01T00:00:16;0.10;;;0.10;;
549;SDS011;261;48.768;9.174;2019-01-01T00:00:16;1033.85;;;483.38;;
12507;SDS011;6318;47.251;11.398;2019-01-01T00:00:16;105.87;;;63.10;;
5077;SDS011;2557;51.390;7.493;2019-01-01T00:00:16;108.20;;;61.98;;
17945;SDS011;9098;50.937;6.856;2019-01-01T00:00:16;111.73;;;70.27;;
5642;SDS011;2843;52.208;8.113;2019-01-01T00:00:16;112.65;;;75.52;;
2486;SDS011;1254;49.145;8.212;2019-01-01T00:00:16;129.63;;;70.65;;
7917;SDS011;4004;42.625;23.385;2019-01-01T00:00:16;131.00;;;99.32;;
1763;SDS011;879;42.622;23.366;2019-01-01T00:00:16;137.63;;;81.60;;
7583;SDS011;3833;41.765;26.204;2019-01-01T00:00:16;19.47;;;12.77;;
18973;SDS011;9621;48.690;9.466;2019-01-01T00:00:16;219.37;;;54.93;;
4174;SDS011;2101;48.290;14.383;2019-01-01T00:00:16;281.10;;;99.50;;
19386;SDS011;9829;48.142;16.381;2019-01-01T00:00:16;289.63;;;159.40;;
13417;SDS011;6780;53.032;8.959;2019-01-01T00:00:16;38.00;;;29.00;;
19382;SDS011;9827;53.155;18.102;2019-01-01T00:00:16;41.77;;;20.43;;
9916;SDS011;4997;42.158;24.739;2019-01-01T00:00:16;48.70;;;32.80;;
8017;SDS011;4054;52.666;4.771;2019-01-01T00:00:16;49.08;;;44.05;;
12163;SDS011;6145;50.192;10.064;2019-01-01T00:00:16;49.53;;;31.07;;
9781;SDS011;4930;47.691;9.148;2019-01-01T00:00:16;49.75;;;40.40;;
15651;SDS011;7926;43.576;1.458;2019-01-01T00:00:16;49.83;;;27.20;;
12212;SDS011;6169;44.158;22.787;2019-01-01T00:00:16;50.73;;;21.30;;
4730;SDS011;2379;49.590;10.994;2019-01-01T00:00:16;57.97;;;34.80;;
11224;SDS011;5669;51.983;8.672;2019-01-01T00:00:16;62.80;;;44.57;;
15848;SDS011;8024;48.708;9.395;2019-01-01T00:00:16;67.53;;;45.13;;
3103;SDS011;1562;52.438;13.228;2019-01-01T00:00:16;70.97;;;54.97;;
19225;SDS011;9747;48.537;12.522;2019-01-01T00:00:16;78.53;;;34.37;;
10023;SDS011;5051;44.109;27.266;2019-01-01T00:00:16;80.23;;;36.73;;
1935;SDS011;969;49.891;10.896;2019-01-01T00:00:16;8.87;;;5.77;;
4565;SDS011;2295;51.051;14.609;2019-01-01T00:00:16;93.27;;;45.03;;
2163;SDS011;7996;48.847;10.061;2019-01-01T00:00:16;99.97;;;80.67;;
10160;SDS011;5121;41.768;26.206;2019-01-01T00:00:17;0.50;;;0.50;;
7440;SDS011;3762;51.949;8.572;2019-01-01T00:00:17;122.97;;;69.20;;
7277;SDS011;3680;59.265;15.230;2019-01-01T00:00:17;13.23;;;3.30;;
16401;SDS011;8310;44.627;11.177;2019-01-01T00:00:17;142.62;;;53.80;;
19639;SDS011;9967;50.844;4.370;2019-01-01T00:00:17;15.90;;;8.10;;
6193;SDS011;3130;41.564;23.281;2019-01-01T00:00:17;16.57;;;12.77;;
15412;SDS011;7805;49.554;7.631;2019-01-01T00:00:17;173.00;;;121.07;;
3297;SDS011;1661;53.572;10.174;2019-01-01T00:00:17;176.32;;;110.78;;
17899;SDS011;9075;48.783;9.160;2019-01-01T00:00:17;189.30;;;155.35;;
11833;SDS011;5976;42.707;23.363;2019-01-01T00:00:17;197.97;;;110.00;;
3659;SDS011;1846;51.481;7.225;2019-01-01T00:00:17;219.07;;;144.07;;
7881;SDS011;3986;41.885;23.465;2019-01-01T00:00:17;23.07;;;17.23;;
16727;SDS011;8482;54.396;18.590;2019-01-01T00:00:17;24.57;;;15.77;;
996;SDS011;487;50.126;8.698;2019-01-01T00:00:17;271.90;;;134.03;;
8642;SDS011;4359;49.357;11.257;2019-01-01T00:00:17;275.93;;;177.23;;
271;SDS011;119;48.807;9.246;2019-01-01T00:00:17;279.75;;;202.78;;
12104;SDS011;6116;42.606;23.031;2019-01-01T00:00:17;28.47;;;18.03;;
9974;SDS011;5028;50.973;4.968;2019-01-01T00:00:17;28.63;;;23.90;;
14050;SDS011;7100;53.566;10.043;2019-01-01T00:00:17;30.80;;;23.07;;
7647;SDS011;3866;48.020;11.720;2019-01-01T00:00:17;313.73;;;205.83;;
19213;SDS011;9741;51.021;5.304;2019-01-01T00:00:17;35.83;;;28.53;;
17761;SDS011;9005;48.838;10.113;2019-01-01T00:00:17;36.65;;;27.02;;
15885;SDS011;8041;47.978;7.903;2019-01-01T00:00:17;400.23;;;279.87;;
17099;SDS011;8665;21.236;81.638;2019-01-01T00:00:17;409.30;;;131.27;;
7003;SDS011;3542;48.812;9.145;2019-01-01T00:00:17;539.30;;;355.17;;
19527;SDS011;9908;51.767;19.469;2019-01-01T00:00:17;57.33;;;18.50;;
5894;SDS011;2973;50.963;11.324;2019-01-01T00:00:17;6.10;;;5.00;;
11018;SDS011;5563;52.296;6.806;2019-01-01T00:00:17;64.57;;;39.73;;
15478;SDS011;7841;48.525;12.145;2019-01-01T00:00:17;65.83;;;43.83;;
16367;SDS011;9032;-33.860;151.170;2019-01-01T00:00:17;6.80;;;3.47;;
3885;SDS011;1958;48.813;9.135;2019-01-01T00:00:17;797.95;;;488.10;;
15381;SDS011;7789;51.365;12.359;2019-01-01T00:00:17;80.40;;;56.40;;
799;SDS011;294;49.201;9.242;2019-01-01T00:00:17;80.83;;;55.73;;
8044;SDS011;4065;48.755;9.982;2019-01-01T00:00:17;82.67;;;56.57;;
12493;SDS011;8260;51.422;6.786;2019-01-01T00:00:17;90.70;;;64.10;;
5169;SDS011;2604;50.991;6.708;2019-01-01T00:00:18;100.40;;;55.10;;
5497;SDS011;2771;50.120;8.701;2019-01-01T00:00:18;104.13;;;40.77;;
17414;SDS011;8825;48.085;16.426;2019-01-01T00:00:18;127.57;;;87.70;;
4082;SDS011;2056;48.368;10.848;2019-01-01T00:00:18;155.87;;;83.78;;
19460;SDS011;9869;48.163;8.611;2019-01-01T00:00:18;167.27;;;77.33;;
18726;SDS011;9492;51.889;5.185;2019-01-01T00:00:18;175.20;;;123.10;;
16151;SDS011;8181;55.659;13.358;2019-01-01T00:00:18;17.63;;;7.27;;
19556;SDS011;9925;51.408;6.698;2019-01-01T00:00:18;17.77;;;15.97;;
18300;SDS011;9276;50.838;4.364;2019-01-01T00:00:18;25.97;;;15.33;;
1060;SDS011;519;51.474;7.216;2019-01-01T00:00:18;260.60;;;192.98;;
11661;SDS011;5887;59.445;14.887;2019-01-01T00:00:18;27.73;;;5.57;;
15196;SDS011;7699;42.078;24.709;2019-01-01T00:00:18;34.63;;;30.90;;
9872;SDS011;4975;47.379;8.522;2019-01-01T00:00:18;35.23;;;24.73;;
18132;SDS011;9192;50.120;8.701;2019-01-01T00:00:18;356.43;;;131.40;;
2021;SDS011;1015;49.756;6.994;2019-01-01T00:00:18;36.00;;;22.33;;
14953;SDS011;7571;50.925;4.527;2019-01-01T00:00:18;38.30;;;27.57;;
6511;SDS011;3289;53.437;9.979;2019-01-01T00:00:18;39.67;;;28.25;;
1352;SDS011;670;48.830;9.328;2019-01-01T00:00:18;473.55;;;421.80;;
9366;SDS011;4723;51.422;6.595;2019-01-01T00:00:18;51.13;;;38.10;;
8702;SDS011;9002;42.708;23.186;2019-01-01T00:00:18;58.83;;;39.10;;
13674;SDS011;6910;48.841;9.209;2019-01-01T00:00:18;635.80;;;455.50;;
3185;SDS011;1604;53.701;10.251;2019-01-01T00:00:18;65.23;;;36.37;;
18661;SDS011;9460;49.474;10.972;2019-01-01T00:00:18;67.00;;;41.23;;
18927;SDS011;9596;48.794;9.208;2019-01-01T00:00:18;821.67;;;626.97;;
8084;SDS011;4085;42.677;23.365;2019-01-01T00:00:18;82.72;;;60.05;;
15768;SDS011;7985;50.977;7.306;2019-01-01T00:00:18;85.93;;;40.07;;
7298;SDS011;3690;51.180;14.995;2019-01-01T00:00:18;884.97;;;665.37;;
13362;SDS011;6750;51.213;6.758;2019-01-01T00:00:19;0.00;;;0.00;;
19347;SDS011;9810;52.480;9.807;2019-01-01T00:00:19;0.43;;;0.43;;
7336;SDS011;3709;42.651;23.330;2019-01-01T00:00:19;0.80;;;0.80;;
14326;SDS011;7247;53.330;-1.179;2019-01-01T00:00:19;11.13;;;4.57;;
8281;SDS011;4179;42.693;23.338;2019-01-01T00:00:19;116.70;;;75.37;;
14712;SDS011;7447;50.795;7.114;2019-01-01T00:00:19;118.90;;;74.10;;
1098;SDS011;536;48.397;10.010;2019-01-01T00:00:19;137.18;;;94.83;;
12220;SDS011;6173;42.023;23.097;2019-01-01T00:00:19;13.72;;;9.95;;
17794;SDS011;9021;50.881;4.327;2019-01-01T00:00:19;14.97;;;7.73;;
10679;SDS011;5388;51.300;6.864;2019-01-01T00:00:19;157.63;;;105.27;;
10617;SDS011;5356;43.527;26.534;2019-01-01T00:00:19;170.23;;;53.60;;
16179;SDS011;8196;49.427;10.905;2019-01-01T00:00:19;172.97;;;103.20;;
2922;SDS011;1471;51.500;7.138;2019-01-01T00:00:19;188.23;;;118.80;;
14377;SDS011;7272;53.668;9.577;2019-01-01T00:00:19;19.93;;;14.07;;
11183;SDS011;5648;43.627;22.685;2019-01-01T00:00:19;205.80;;;125.17;;
9266;SDS011;4671;42.646;23.332;2019-01-01T00:00:19;214.57;;;116.47;;
15986;SDS011;8097;50.871;4.605;2019-01-01T00:00:19;22.43;;;17.13;;
5702;SDS011;2876;51.738;10.050;2019-01-01T00:00:19;22.50;;;12.33;;
15905;SDS011;8051;50.819;4.883;2019-01-01T00:00:19;23.00;;;16.50;;
3747;SDS011;1889;50.057;8.689;2019-01-01T00:00:19;238.80;;;133.97;;
13668;SDS011;6907;49.864;8.654;2019-01-01T00:00:19;276.77;;;231.37;;
7171;SDS011;3627;46.544;14.943;2019-01-01T00:00:19;28.43;;;17.87;;
10444;SDS011;5270;51.677;6.609;2019-01-01T00:00:19;29.93;;;22.40;;
6143;SDS011;3103;49.491;8.473;2019-01-01T00:00:19;304.17;;;212.77;;
14127;SDS011;7143;51.967;7.662;2019-01-01T00:00:19;30.73;;;23.00;;
568;SDS011;269;48.884;9.191;2019-01-01T00:00:19;312.48;;;278.10;;
14165;SDS011;7162;52.423;13.753;2019-01-01T00:00:19;315.03;;;126.60;;
10469;SDS011;5282;47.052;15.459;2019-01-01T00:00:19;32.37;;;21.53;;
8550;SDS011;4313;42.001;21.380;2019-01-01T00:00:19;34.53;;;26.80;;
10269;SDS011;5180;50.832;5.390;2019-01-01T00:00:19;36.60;;;17.87;;
15797;SDS011;8001;48.198;11.457;2019-01-01T00:00:19;387.10;;;272.73;;
19163;SDS011;9714;51.209;4.241;2019-01-01T00:00:19;38.80;;;25.47;;
12298;SDS011;6212;48.743;9.169;2019-01-01T00:00:19;422.97;;;295.80;;
13313;SDS011;6725;48.111;11.603;2019-01-01T00:00:19;447.53;;;292.17;;
9651;SDS011;4864;48.488;9.258;2019-01-01T00:00:19;507.70;;;383.83;;
4698;SDS011;2363;49.466;11.175;2019-01-01T00:00:19;582.33;;;420.70;;
15289;SDS011;7746;50.554;7.108;2019-01-01T00:00:19;60.40;;;37.13;;
15504;SDS011;7854;52.184;5.941;2019-01-01T00:00:19;69.61;;;128.69;;
10412;SDS011;5252;42.602;23.386;2019-01-01T00:00:19;70.15;;;35.73;;
18166;SDS011;9208;42.689;23.405;2019-01-01T00:00:19;71.73;;;45.83;;
6769;SDS011;3422;41.396;23.184;2019-01-01T00:00:19;72.93;;;36.17;;
14700;SDS011;7440;50.959;4.229;2019-01-01T00:00:19;7.60;;;6.00;;
17646;SDS011;8942;49.017;12.079;2019-01-01T00:00:19;82.73;;;35.57;;
4110;SDS011;2069;51.065;7.039;2019-01-01T00:00:20;0.78;;;0.78;;
5299;SDS011;2672;42.671;23.258;2019-01-01T00:00:20;119.25;;;60.75;;
14171;SDS011;7165;52.388;4.928;2019-01-01T00:00:20;129.20;;;102.07;;
12399;SDS011;6264;42.683;23.261;2019-01-01T00:00:20;130.47;;;71.83;;
12185;SDS011;6156;51.483;7.232;2019-01-01T00:00:20;134.27;;;103.43;;
12933;SDS011;6698;48.027;-4.541;2019-01-01T00:00:20;13.83;;;9.90;;
8803;SDS011;4438;50.891;4.726;2019-01-01T00:00:20;16.60;;;12.40;;
9960;SDS011;5021;51.506;11.321;2019-01-01T00:00:20;1715.30;;;615.57;;
5666;SDS011;2856;52.501;13.408;2019-01-01T00:00:20;174.50;;;95.83;;
3433;SDS011;1730;41.932;25.549;2019-01-01T00:00:20;189.57;;;88.70;;
7969;SDS011;4030;52.361;9.206;2019-01-01T00:00:20;20.20;;;17.37;;
8028;SDS011;4058;51.718;6.997;2019-01-01T00:00:20;21.87;;;19.57;;
5345;SDS011;2695;49.444;11.054;2019-01-01T00:00:20;226.00;;;126.40;;
7983;SDS011;4037;47.981;10.172;2019-01-01T00:00:20;23.30;;;12.20;;
13104;SDS011;6618;52.194;9.885;2019-01-01T00:00:20;25.63;;;17.23;;
12597;SDS011;6364;53.589;9.956;2019-01-01T00:00:20;25.82;;;16.50;;
11651;SDS011;5882;48.819;9.113;2019-01-01T00:00:20;286.80;;;255.57;;
4764;SDS011;2396;53.582;9.946;2019-01-01T00:00:20;29.35;;;24.27;;
7561;SDS011;3822;48.785;9.175;2019-01-01T00:00:20;296.20;;;164.50;;
2870;SDS011;1443;48.777;9.133;2019-01-01T00:00:20;325.00;;;181.37;;
2396;SDS011;1209;48.409;9.054;2019-01-01T00:00:20;393.50;;;253.40;;
8375;SDS011;4225;48.474;9.137;2019-01-01T00:00:20;432.85;;;243.17;;
18407;SDS011;9330;52.210;21.174;2019-01-01T00:00:20;46.33;;;27.60;;
9510;SDS011;4793;42.110;24.481;2019-01-01T00:00:20;51.57;;;40.83;;
5287;SDS011;2666;49.005;8.325;2019-01-01T00:00:20;576.93;;;378.33;;
3601;SDS011;1815;50.950;6.920;2019-01-01T00:00:20;58.65;;;50.75;;
9212;SDS011;4641;48.775;9.188;2019-01-01T00:00:20;590.83;;;467.23;;
2478;SDS011;1250;48.776;9.166;2019-01-01T00:00:20;634.60;;;482.20;;
14258;SDS011;7213;52.114;11.616;2019-01-01T00:00:20;64.93;;;46.17;;
14998;SDS011;7595;41.089;16.783;2019-01-01T00:00:20;6.83;;;2.27;;
9926;SDS011;5002;43.084;25.636;2019-01-01T00:00:20;70.77;;;47.53;;
10050;SDS011;5065;46.943;7.432;2019-01-01T00:00:20;76.07;;;54.37;;
17690;SDS011;8964;53.184;6.586;2019-01-01T00:00:20;90.20;;;66.07;;
18439;SDS011;9348;47.602;9.885;2019-01-01T00:00:20;96.43;;;28.63;;
16476;SDS011;8349;50.928;6.377;2019-01-01T00:00:21;104.40;;;74.50;;
12365;SDS011;6247;48.371;8.944;2019-01-01T00:00:21;1.17;;;1.17;;
10839;SDS011;5473;42.706;23.328;2019-01-01T00:00:21;117.53;;;77.47;;
209;SDS011;90;48.809;9.119;2019-01-01T00:00:21;1197.00;;;559.30;;
12253;SDS011;6189;52.527;13.390;2019-01-01T00:00:21;123.63;;;97.80;;
18265;SDS011;9259;48.195;16.322;2019-01-01T00:00:21;134.20;;;56.67;;
8819;SDS011;4446;50.876;4.737;2019-01-01T00:00:21;14.33;;;11.37;;
11185;SDS011;5649;52.421;13.754;2019-01-01T00:00:21;152.47;;;72.00;;
8698;SDS011;4386;51.235;6.742;2019-01-01T00:00:21;154.78;;;93.30;;
6077;SDS011;3067;49.470;10.395;2019-01-01T00:00:21;16.47;;;9.37;;
18387;SDS011;9320;50.255;19.026;2019-01-01T00:00:21;165.03;;;56.83;;
7491;SDS011;3787;51.450;7.264;2019-01-01T00:00:21;185.26250000000002;;;130.3125;;
15952;SDS011;8075;47.766;8.846;2019-01-01T00:00:21;188.23;;;96.60;;
9044;SDS011;4557;50.770;0.278;2019-01-01T00:00:21;20.90;;;10.47;;
6807;SDS011;3442;48.734;9.638;2019-01-01T00:00:21;223.77;;;141.90;;
18919;SDS011;9592;45.428;4.404;2019-01-01T00:00:21;2.30;;;1.60;;
8813;SDS011;9468;50.918;4.749;2019-01-01T00:00:21;23.20;;;15.67;;
781;SDS011;374;52.569;13.401;2019-01-01T00:00:21;237.63;;;174.07;;
17195;SDS011;8714;49.302;6.930;2019-01-01T00:00:21;238.43;;;165.05;;
18286;SDS011;9269;50.837;12.094;2019-01-01T00:00:21;25.40;;;16.30;;
15458;SDS011;7830;48.655;9.117;2019-01-01T00:00:21;257.45;;;196.30;;
18610;SDS011;9435;52.121;5.502;2019-01-01T00:00:21;267.30;;;125.57;;
14827;SDS011;7505;-33.513;-70.764;2019-01-01T00:00:21;27.13;;;17.80;;
6568;SDS011;3318;43.210;27.902;2019-01-01T00:00:21;325.87;;;159.33;;
990;SDS011;484;48.127;11.601;2019-01-01T00:00:21;363.07;;;323.10;;
10649;SDS011;5373;42.519;27.371;2019-01-01T00:00:21;38.60;;;29.03;;
14336;SDS011;7252;49.349;11.151;2019-01-01T00:00:21;395.70;;;244.27;;
14601;SDS011;7387;49.436;11.094;2019-01-01T00:00:21;419.30;;;263.07;;
8596;SDS011;4336;49.310;8.646;2019-01-01T00:00:21;424.53;;;234.50;;
5553;SDS011;2800;49.529;8.665;2019-01-01T00:00:21;472.67;;;333.70;;
15843;SDS011;8022;52.498;13.465;2019-01-01T00:00:21;50.25;;;44.08;;
10769;SDS011;5437;50.852;4.438;2019-01-01T00:00:21;5.17;;;3.87;;
12259;SDS011;6192;47.743;9.261;2019-01-01T00:00:21;52.38;;;33.18;;
11106;SDS011;5607;48.302;14.294;2019-01-01T00:00:21;54.67;;;43.03;;
18861;SDS011;9560;51.144;18.996;2019-01-01T00:00:21;56.87;;;16.70;;
3217;SDS011;1621;49.702;8.618;2019-01-01T00:00:21;630.97;;;476.43;;
16705;SDS011;8469;60.136;15.180;2019-01-01T00:00:21;6.42;;;2.10;;
